2609,2025,,,9,8,,,864,9,9,3579,,,136.1,285.5,4.96,,903,10,335.2,64,33,31,21,40,,952,10,293.1,76,42,35,21,40,,680,10,319,68,37,30,17,39,,654,10,291,61,30,21,16,37,1204,,,,,,,,9.32,93.3,86.7,85.5,94.18,90.64,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test,Year,Location,Date,MaxDays,BpO,Team-1,Team-2,SeriesNo,MatchNo,SeriesMats,Margin,FO,Result,RpW,BpW,RpO,I1-Team,Score,Wkts,Overs,Extras,Byes,LegByes,Wides,NoBalls,I2-Team,Score,Wkts,Overs,Extras,Byes,LegByes,Wides,NoBalls,I3-Team,Score,Wkts,Overs,Extras,Byes,Leg Byes,Wides,No Balls,I4-Team,Score,Wkts,Overs,Extras,Byes,LegByes,Wides,NoBalls,Grd-Id,City,Ground,Result,Series,Match,Toss,MOM,PQI_Base,PQI_Match,PQI_Inns12,PQI_Inns34,TPP-1,TPP-2,TQI
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,1987,India,21-Feb-87,5,6,India,Pakistan,281,3,5,0, ,Drawn,46.0,99.1,2.79,India,465,8,163.3,20,2,10,1,7,Pakistan,341,10,128.5,22,8,2,0,12,India,114,2,38,3,0,2,0,1,Pakistan,0,0,0,0,0,0,0,0,532,Jaipur,"Sawai Mansingh Stadium, Jaipur",Match drawn,"Pakistan in India, 1986-87",3rd Test,India,RJ Shastri,4.21,62.1,62.1,0,32.39,23.81,3
1070,1987,New Zealand,27-Feb-87,5,6,New Zealand,West Indies,282,2,3,1010,FO,West Indies,29.8,63.8,2.80,West Indies,418,9,142.4,11,4,3,0,4,New Zealand,157,10,53,36,12,2,0,22,New Zealand,273,10,111.2,43,7,8,0,28,West Indies,16,0,1.3,0,0,0,0,0,403,Auckland,"Eden Park, Auckland",West Indies won by 10 wickets,"West Indies in New Zealand, 1986-87",2nd Test,West Indies,CG Greenidge,2.98,49.8,49.8,0,74.91,25.09,6
1071,1987,India,4-Mar-87,5,6,India,Pakistan,281,4,5,0, ,Drawn,38.8,108.6,2.14,Pakistan,395,10,187.3,29,6,20,0,3,India,323,10,111.5,22,11,6,0,5,Pakistan,135,2,99,8,0,0,0,8,India,0,0,0,0,0,0,0,0,516,Ahmedabad,"Gujarat Stadium, Motera, Ahmedabad",Match drawn,"Pakistan in India, 1986-87",4th Test,Pakistan,Ijaz Faqih,3.83,58.3,58.3,0,31.92,24.28,3
1072,1987,New Zealand,12-Mar-87,5,6,New Zealand,West Indies,282,3,3,1005, ,New Zealand,21.4,38.5,3.34,West Indies,100,10,36.3,14,0,6,0,8,New Zealand,332,9,100.5,37,6,2,1,28,West Indies,264,10,70.3,14,2,4,0,8,New Zealand,33,5,10.1,7,0,0,0,7,404,Christchurch,"Lancaster Park, Christchurch",New Zealand won by 5 wickets,"West Indies in New Zealand, 1986-87",3rd Test,New Zealand,EJ Chatfield,2.07,34.6,37.6,30.8,41.17,58.83,7
1073,1987,India,13-Mar-87,5,6,India,Pakistan,281,5,5,2016, ,Pakistan,17.9,45.3,2.36,Pakistan,116,10,49.2,6,2,1,0,3,India,145,10,64,8,4,4,0,0,Pakistan,249,10,94.5,16,7,8,0,1,India,204,10,93.5,27,22,5,0,0,503,Bangalore,"M.Chinnaswamy Stadium, Bangalore",Pakistan won by 16 runs,"Pakistan in India, 1986-87",5th Test,Pakistan,SM Gavaskar,1.77,29.5,22,37,52.57,47.43,9
1074,1987,Sri Lanka,16-Apr-87,5,6,Sri Lanka,New Zealand,283,1,1,0, ,Drawn,57.4,144.4,2.38,Sri Lanka,397,9,173.5,16,0,4,1,11,New Zealand,406,5,163,12,0,2,4,6,Sri Lanka,0,0,0,0,0,0,0,0,New Zealand,0,0,0,0,0,0,0,0,707,Colombo-CCG,Colombo Cricket Club Ground,Match drawn,"New Zealand in Sri Lanka, 1986-87",1st Test,New Zealand,,4.98,69.9,67.4,0,19.19,30.81,2
1075,1987,England,4-Jun-87,5,6,England,Pakistan,284,1,5,0, ,Drawn,39.1,83.1,2.83,England,447,10,143.4,30,9,15,1,5,Pakistan,140,5,64,13,9,2,1,1,England,0,0,0,0,0,0,0,0,Pakistan,0,0,0,0,0,0,0,0,106,Manchester,"Old Trafford, Manchester",Match drawn,"Pakistan in England, 1987",1st Test,Pakistan,RT Robinson,3.92,59.3,59.3,0,27.43,13.5,2
1076,1987,England,18-Jun-87,5,6,England,Pakistan,284,2,5,0, ,Drawn,36.8,67.7,3.26,England,368,10,112.5,17,0,12,1,4,Pakistan,0,0,0,0,0,0,0,0,England,0,0,0,0,0,0,0,0,Pakistan,0,0,0,0,0,0,0,0,101,Lord's,"Lord's, London",Match drawn,"Pakistan in England, 1987",2nd Test,England,CWJ Athey,3.84,50,50,0,11.98,13.02,1
1077,1987,England,2-Jul-87,5,6,England,Pakistan,284,3,5,3018, ,Pakistan,22.9,54.0,2.55,England,136,10,60.4,11,1,8,1,1,Pakistan,353,10,131.2,24,5,13,1,5,England,199,10,78.1,27,5,12,7,3,Pakistan,0,0,0,0,0,0,0,0,103,Leeds,"Headingley, Leeds",Pakistan won by an innings and 18 runs,"Pakistan in England, 1987",3rd Test,England,Imran Khan,2.48,41.5,41.5,0,24.13,75.87,6
1078,1987,England,23-Jul-87,5,6,England,Pakistan,284,4,5,0, ,Drawn,34.4,70.5,2.93,Pakistan,439,10,173.3,19,4,11,1,3,England,521,10,169.5,52,1,24,11,16,Pakistan,205,10,73.3,16,0,13,1,2,England,109,7,17.4,8,0,7,1,0,102,Birmingham,"Edgbaston, Birmingham",Match drawn,"Pakistan in England, 1987",4th Test,England,MW Gatting,3.44,54.4,69.5,28.8,44.76,52.21,6
1079,1987,England,6-Aug-87,5,6,England,Pakistan,284,5,5,0,FO,Drawn,52.3,115.5,2.72,Pakistan,708,10,220.3,20,2,18,0,0,England,232,10,99.4,11,4,3,1,3,England,315,4,142,13,4,5,1,3,Pakistan,0,0,0,0,0,0,0,0,104,Oval,"Kennington Oval, London",Match drawn,"Pakistan in England, 1987",5th Test,Pakistan,Javed Miandad,5.11,70.9,70.3,0,43.92,22.62,3
1080,1987,India,25-Nov-87,5,6,India,West Indies,285,1,4,1005, ,West Indies,23.0,47.5,2.91,India,75,10,30.5,7,0,1,3,3,West Indies,127,10,47.1,10,3,1,1,5,India,327,10,113.3,30,17,7,5,1,West Indies,276,5,85.3,17,1,9,0,7,512,Delhi,"Feroz Shah Kotla, Delhi",West Indies won by 5 wickets,"West Indies in India, 1987-88",1st Test,India,,2.24,37.5,17.5,57.8,42.81,57.19,7
1081,1987,Pakistan,25-Nov-87,5,6,Pakistan,England,286,1,3,3087, ,Pakistan,23.2,59.3,2.35,England,175,10,83,19,4,14,0,1,Pakistan,392,10,134,30,18,8,0,4,England,130,10,79.2,8,4,4,0,0,Pakistan,0,0,0,0,0,0,0,0,601,Lahore,"Gaddafi Stadium, Lahore",Pakistan won by an innings and 87 runs,"England in Pakistan, 1987-88",1st Test,England,Abdul Qadir,2.35,39.3,39.3,0,20.84,79.16,6
1082,1987,Australia,4-Dec-87,5,6,Australia,New Zealand,287,1,3,1009, ,Australia,25.8,62.4,2.48,New Zealand,186,10,93.2,23,1,7,4,11,Australia,305,10,117.5,19,3,5,2,9,New Zealand,212,10,79,17,6,1,1,9,Australia,97,1,32.1,4,0,1,1,2,3,Brisbane,"Woolloongabba, Brisbane",Australia won by 9 wickets,"Trans-Tasman Trophy, 1987-88",1st Test,Australia,DC Boon,2.67,44.5,44.6,44.5,28.77,71.23,6
1083,1987,Pakistan,7-Dec-87,5,6,Pakistan,England,286,2,3,0, ,Drawn,24.9,58.4,2.55,England,292,10,114.2,19,10,5,1,3,Pakistan,191,10,84.3,12,0,5,0,7,England,137,6,40,11,1,9,0,1,Pakistan,51,1,24,6,4,1,0,1,609,Faisalabad,"Iqbal Stadium, Faisalabad",Match drawn,"England in Pakistan, 1987-88",2nd Test,England,BC Broad,2.23,37.3,37.9,36.2,42.75,37.58,3
1084,1987,Australia,11-Dec-87,5,6,Australia,New Zealand,287,2,3,0, ,Drawn,44.7,105.0,2.56,New Zealand,485,9,174.5,19,3,7,1,8,Australia,496,10,195,25,2,13,1,9,New Zealand,182,7,85,13,2,4,0,7,Australia,0,0,0,0,0,0,0,0,5,Adelaide,Adelaide Oval,Match drawn,"Trans-Tasman Trophy, 1987-88",2nd Test,New Zealand,AR Border,4.37,63.8,63.8,0,29.97,40.85,3
1085,1987,India,11-Dec-87,5,6,India,West Indies,285,2,4,0, ,Drawn,25.6,42.4,3.63,India,281,10,67.4,35,4,15,0,16,West Indies,337,10,103.3,13,0,8,1,4,India,173,10,46,26,1,5,8,12,West Indies,4,1,2,2,0,1,0,1,504,Wankhede,"Wankhede Stadium, Mumbai",Match drawn,"West Indies in India, 1987-88",2nd Test,India,,2.34,39,45.7,26.6,33.34,44.68,3
1086,1987,Pakistan,16-Dec-87,5,6,Pakistan,England,286,3,3,0, ,Drawn,31.2,81.2,2.31,England,294,10,121.4,15,0,8,1,6,Pakistan,353,10,133.5,19,0,11,0,8,England,258,9,137,21,9,5,1,6,Pakistan,0,0,0,0,0,0,0,0,602,Karachi,"National Stadium, Karachi",Match drawn,"England in Pakistan, 1987-88",3rd Test,England,Abdul Qadir,3.2,52,52,0,32.83,41.09,3
1087,1987,Australia,26-Dec-87,5,6,Australia,New Zealand,287,3,3,0, ,Drawn,30.5,67.8,2.70,New Zealand,317,10,110.3,13,1,4,0,8,Australia,357,10,145.4,19,0,8,0,11,New Zealand,286,10,92.3,11,2,8,0,1,Australia,230,9,92,14,1,9,0,4,1,Melbourne,Melbourne Cricket Ground,Match drawn,"Trans-Tasman Trophy, 1987-88",3rd Test,Australia,RJ Hadlee,3.04,50.4,54.5,43.8,49.63,49.3,9
1088,1987,India,26-Dec-87,5,6,India,West Indies,285,3,4,0, ,Drawn,73.6,136.3,3.24,West Indies,530,5,151.5,24,2,12,0,10,India,565,10,172.2,64,12,25,0,27,West Indies,157,2,62,13,4,2,0,7,India,0,0,0,0,0,0,0,0,501,Kolkata,"Eden Gardens, Calcutta",Match drawn,"West Indies in India, 1987-88",3rd Test,West Indies,,5.96,77.2,71.3,0,27.73,28.47,3
1089,1988,India,11-Jan-88,5,6,India,West Indies,285,4,4,2255, ,India,24.8,46.6,3.20,India,382,10,104.1,28,15,4,0,9,West Indies,184,10,73.3,12,8,2,0,2,India,217,8,76,25,8,7,0,10,West Indies,160,10,41.2,7,4,1,0,2,502,Chennai-Chepauk,"M.A.Chidambaram Stadium, Chepauk, Chennai",India won by 255 runs,"West Indies in India, 1987-88",4th Test,India,,2.21,37,43.3,30.2,74.38,25.62,6
1090,1988,Australia,29-Jan-88,5,6,Australia,England,288,1,1,0,FO,Drawn,44.0,110.2,2.39,England,425,10,172.5,22,4,9,1,8,Australia,214,10,96.1,16,0,10,1,5,Australia,328,2,135,16,3,7,0,6,England,0,0,0,0,0,0,0,0,2,Sydney,Sydney Cricket Ground,Match drawn,"England in Australia, 1987-88",Bicentenary Test,England,DC Boon,4.07,60.8,60.8,0,27.8,28.4,3
1091,1988,New Zealand,12-Feb-88,5,6,New Zealand,England,289,1,3,0, ,Drawn,22.6,62.3,2.18,England,319,10,120.1,19,0,11,1,7,New Zealand,168,10,81.5,26,2,12,0,12,England,152,10,74.1,11,0,7,0,4,New Zealand,130,4,77,15,6,4,0,5,404,Christchurch,"Lancaster Park, Christchurch",Match drawn,"England in New Zealand, 1987-88",1st Test,New Zealand,EJ Chatfield,2.36,39.4,42.7,35.2,47.94,39.99,5
1092,1988,Australia,12-Feb-88,5,6,Australia,Sri Lanka,290,1,1,3108,FO,Australia,26.7,54.4,2.95,Australia,455,10,137.2,23,0,12,5,6,Sri Lanka,194,10,82.3,23,1,6,2,14,Sri Lanka,153,10,52.1,7,0,6,0,1,Australia,0,0,0,0,0,0,0,0,4,WACA-Perth,"W.A.C.A. Ground, Perth",Australia won by an innings and 108 runs,"Sri Lanka in Australia, 1987-88",Only Test,Australia,DM Jones,2.92,48.8,48.8,0,79.49,20.51,6
1093,1988,New Zealand,25-Feb-88,5,6,New Zealand,England,289,2,3,0, ,Drawn,36.1,98.8,2.19,New Zealand,301,10,134.2,14,1,2,2,9,England,323,10,141.1,29,12,12,0,5,New Zealand,350,7,169,22,8,8,0,6,England,0,0,0,0,0,0,0,0,403,Auckland,"Eden Park, Auckland",Match drawn,"England in New Zealand, 1987-88",2nd Test,England,JG Wright,3.58,55.9,55.9,0,37.09,33.73,3
1094,1988,New Zealand,3-Mar-88,5,6,New Zealand,England,289,3,3,0, ,Drawn,86.9,207.0,2.52,New Zealand,512,6,197,10,0,10,0,0,England,183,2,79,8,0,6,0,2,New Zealand,0,0,0,0,0,0,0,0,England,0,0,0,0,0,0,0,0,401,Wellington,"Basin Reserve, Wellington",Match drawn,"England in New Zealand, 1987-88",3rd Test,New Zealand,KR Rutherford,7.08,85.4,76.3,0,16.97,16.97,2
1095,1988,West Indies,2-Apr-88,5,6,West Indies,Pakistan,291,1,3,1009, ,Pakistan,30.0,52.0,3.46,West Indies,292,10,80.4,11,2,3,0,6,Pakistan,435,10,122,71,21,8,4,38,West Indies,172,10,62.4,17,4,8,0,5,Pakistan,32,1,3.3,1,0,0,0,1,304,Georgetown,"Bourda, Georgetown, Guyana",Pakistan won by 9 wickets,"Pakistan in West Indies, 1987-88",1st Test,West Indies,Imran Khan,2.86,47.8,54.4,30.3,28.23,71.77,6
1096,1988,West Indies,14-Apr-88,5,6,West Indies,Pakistan,291,2,3,0, ,Drawn,28.2,56.4,3.00,West Indies,174,10,53.3,4,0,2,0,2,Pakistan,194,10,59.1,13,1,4,0,8,West Indies,391,10,124.4,27,9,14,0,4,Pakistan,341,9,129,61,17,17,2,25,302,Port of Spain,"Queen's Park Oval, Port of Spain, Trinidad",Match drawn,"Pakistan in West Indies, 1987-88",2nd Test,Pakistan,IVA Richards,2.8,46.7,29.6,58.7,50.53,48.39,9
1097,1988,West Indies,22-Apr-88,5,6,West Indies,Pakistan,291,3,3,1002, ,West Indies,30.1,52.0,3.47,Pakistan,309,10,74.4,16,0,7,0,9,West Indies,306,10,84,24,5,11,0,8,Pakistan,262,10,93.5,31,3,14,0,14,West Indies,268,8,77,25,9,6,0,10,301,Bridgetown,"Kensington Oval, Bridgetown, Barbados",West Indies won by 2 wickets,"Pakistan in West Indies, 1987-88",3rd Test,West Indies,MD Marshall,2.84,47.5,47.7,47.3,48.19,51.81,9
1098,1988,England,2-Jun-88,5,6,England,West Indies,292,1,5,0, ,Drawn,45.2,92.2,2.94,England,245,10,101,29,0,13,5,11,West Indies,448,9,129.1,28,6,8,0,14,England,301,3,108,16,0,10,0,6,West Indies,0,0,0,0,0,0,0,0,105,Nottingham,"Trent Bridge, Nottingham",Match drawn,"The Wisden Trophy, 1988",1st Test,England,MD Marshall,4.42,64.2,64.2,0,27.91,31.69,3
1099,1988,England,16-Jun-88,5,6,England,West Indies,292,2,5,2134, ,West Indies,27.0,48.2,3.35,West Indies,209,10,67.5,7,0,6,0,1,England,165,10,59,8,0,6,0,2,West Indies,397,10,108,25,0,19,1,5,England,307,10,86.5,41,5,20,2,14,101,Lord's,"Lord's, London",West Indies won by 134 runs,"The Wisden Trophy, 1988",2nd Test,West Indies,AL Logie,2.69,45,32.7,54.3,61.74,38.26,6
1100,1988,England,30-Jun-88,5,6,England,West Indies,292,3,5,3156, ,West Indies,22.7,54.0,2.52,England,135,10,60.2,9,0,4,0,5,West Indies,384,7,140.1,24,0,21,0,3,England,93,10,42.4,12,1,10,0,1,West Indies,0,0,0,0,0,0,0,0,106,Manchester,"Old Trafford, Manchester",West Indies won by an innings and 156 runs,"The Wisden Trophy, 1988",3rd Test,England,MD Marshall,2.35,39.2,39.2,0,16.5,83.5,6
1101,1988,England,21-Jul-88,5,6,England,West Indies,292,4,5,1010, ,West Indies,22.7,45.4,3.00,England,201,10,69.1,31,1,18,6,6,West Indies,275,10,81.2,15,0,15,0,0,England,138,10,61.5,15,3,8,0,4,West Indies,67,0,14.3,2,0,2,0,0,103,Leeds,"Headingley, Leeds",West Indies won by 10 wickets,"The Wisden Trophy, 1988",4th Test,West Indies,CEL Ambrose,2.36,39.5,39.5,0,25.58,74.42,6
1102,1988,England,4-Aug-88,5,6,England,West Indies,292,5,5,1008, ,West Indies,25.5,61.8,2.48,England,205,10,90.3,21,0,6,0,15,West Indies,183,10,59,10,0,7,1,2,England,202,10,89.1,33,3,15,0,15,West Indies,226,2,91,11,2,3,0,6,104,Oval,"Kennington Oval, London",West Indies won by 8 wickets,"The Wisden Trophy, 1988",5th Test,England,PJL Dujon,2.82,47,36.2,58.6,33.08,66.92,6
1103,1988,England,25-Aug-88,5,6,England,Sri Lanka,293,1,1,1007, ,England,31.9,64.2,2.98,Sri Lanka,194,10,65.5,10,1,7,0,2,England,429,10,143.2,23,1,3,2,17,Sri Lanka,331,10,109.3,16,0,8,0,8,England,100,3,34.4,14,0,8,2,4,101,Lord's,"Lord's, London",England won by 7 wickets,"Sri Lanka in England, 1988",Only Test,England,PJ Newport,3,50,50.2,49.9,35.21,64.79,6
1104,1988,Pakistan,15-Sep-88,5,6,Pakistan,Australia,294,1,3,3188,FO,Pakistan,25.9,73.8,2.10,Pakistan,469,9,169.5,33,16,12,0,5,Australia,165,10,122,19,12,7,0,0,Australia,116,10,64.4,12,6,6,0,0,Pakistan,0,0,0,0,0,0,0,0,602,Karachi,"National Stadium, Karachi",Pakistan won by an innings and 188 runs,"Australia in Pakistan, 1988-89",1st Test,Pakistan,Javed Miandad,2.59,43.2,43.2,0,83.36,16.64,6
1105,1988,Pakistan,23-Sep-88,5,6,Pakistan,Australia,294,2,3,0, ,Drawn,33.8,71.1,2.85,Pakistan,316,10,106.5,12,2,6,0,4,Australia,321,10,129.5,22,4,15,1,2,Pakistan,378,9,116.4,19,0,6,0,13,Australia,67,3,26,1,1,0,0,0,609,Faisalabad,"Iqbal Stadium, Faisalabad",Match drawn,"Australia in Pakistan, 1988-89",2nd Test,Pakistan,AR Border,3.13,51.4,50.8,52.4,47.25,37.35,4
1106,1988,Pakistan,7-Oct-88,5,6,Pakistan,Australia,294,3,3,0, ,Drawn,28.6,73.8,2.33,Australia,340,10,158,20,4,12,0,4,Pakistan,233,10,98.2,17,0,6,0,11,Australia,161,3,41,4,0,4,0,0,Pakistan,153,8,84,9,6,1,0,2,601,Lahore,"Gaddafi Stadium, Lahore",Match drawn,"Australia in Pakistan, 1988-89",3rd Test,Australia,GR Marsh,2.7,45,48.3,40.3,55.59,41.96,7
1107,1988,India,12-Nov-88,5,6,India,New Zealand,295,1,3,2172, ,India,29.3,74.2,2.37,India,384,9,142,15,4,4,0,7,New Zealand,189,10,122.3,23,6,8,0,9,India,141,1,28,7,5,2,0,0,New Zealand,164,10,78.4,12,10,0,0,2,503,Bangalore,"M.Chinnaswamy Stadium, Bangalore",India won by 172 runs,"New Zealand in India, 1988-89",1st Test,India,,2.75,46,49.1,40.6,69.33,30.67,6
1108,1988,Australia,18-Nov-88,5,6,Australia,West Indies,296,1,5,1009, ,West Indies,29.5,55.8,3.16,Australia,167,10,69.3,23,1,5,1,16,West Indies,394,10,113.4,48,5,9,6,28,Australia,289,10,86.1,30,4,5,0,21,West Indies,63,1,19.1,10,0,4,3,3,3,Brisbane,"Woolloongabba, Brisbane",West Indies won by 9 wickets,"The Frank Worrell Trophy, 1988-89",1st Test,Australia,CEL Ambrose,2.86,47.7,45.8,50.6,28.46,71.54,6
1109,1988,India,24-Nov-88,5,6,India,New Zealand,295,2,3,2136, ,New Zealand,22.4,50.1,2.68,New Zealand,236,10,93.3,12,0,5,0,7,India,234,10,75.5,12,0,5,0,7,New Zealand,279,10,115,21,4,8,1,8,India,145,10,49.4,12,5,4,0,3,504,Wankhede,"Wankhede Stadium, Mumbai",New Zealand won by 136 runs,"New Zealand in India, 1988-89",2nd Test,New Zealand,JG Bracewell,2.14,35.7,37.5,34,67.17,32.83,6
1110,1988,Australia,2-Dec-88,5,6,Australia,West Indies,296,2,5,2169, ,West Indies,38.6,62.4,3.71,West Indies,449,10,123.1,22,1,12,0,9,Australia,395,8,100.3,49,5,9,0,35,West Indies,349,9,98,32,14,9,0,9,Australia,234,10,63,46,5,4,0,37,4,WACA-Perth,"W.A.C.A. Ground, Perth",West Indies won by 169 runs,"The Frank Worrell Trophy, 1988-89",2nd Test,Australia,MG Hughes,3.57,55.7,62.8,48.2,64.43,35.57,6
1111,1988,India,2-Dec-88,5,6,India,New Zealand,295,3,3,1010, ,India,25.3,53.8,2.82,New Zealand,254,10,95,27,8,11,1,7,India,358,10,106.3,13,0,9,0,4,New Zealand,124,10,65.3,6,0,1,5,0,India,22,0,2.1,4,0,0,0,4,506,Hyderabad,"Lal Bahadur Shastri Stadium, Hyderabad",India won by 10 wickets,"New Zealand in India, 1988-89",3rd Test,New Zealand,,2.45,41,41,0,25.17,74.83,6
1112,1988,Australia,24-Dec-88,5,6,Australia,West Indies,296,3,5,2285, ,West Indies,25.6,56.1,2.73,West Indies,280,10,93.1,8,1,4,0,3,Australia,242,10,94.3,31,2,14,0,15,West Indies,361,9,120,17,0,1,0,16,Australia,114,10,57.1,15,4,5,0,6,1,Melbourne,Melbourne Cricket Ground,West Indies won by 285 runs,"The Frank Worrell Trophy, 1988-89",3rd Test,Australia,CEL Ambrose,2.68,44.8,46.4,43.1,77.39,22.61,6
1113,1989,Australia,26-Jan-89,5,6,Australia,West Indies,296,4,5,1007, ,Australia,29.2,78.4,2.23,West Indies,224,10,99.2,5,1,0,1,3,Australia,401,10,191.5,34,6,14,0,14,West Indies,256,10,104.4,6,1,0,1,4,Australia,82,3,35.3,6,3,1,0,2,2,Sydney,Sydney Cricket Ground,Australia won by 7 wickets,"The Frank Worrell Trophy, 1988-89",4th Test,West Indies,AR Border,2.98,49.8,53.1,42,35.15,64.85,6
1114,1989,Australia,3-Feb-89,5,6,Australia,West Indies,296,5,5,0, ,Drawn,47.9,89.7,3.20,Australia,515,10,140.5,58,0,18,0,40,West Indies,369,10,121.4,26,6,10,0,10,Australia,224,4,75,34,11,13,0,10,West Indies,233,4,81,22,3,7,1,11,5,Adelaide,Adelaide Oval,Match drawn,"The Frank Worrell Trophy, 1988-89",5th Test,Australia,DM Jones,4.25,62.5,61.6,63.8,49.98,40.72,5
1115,1989,New Zealand,10-Feb-89,5,6,New Zealand,Pakistan,297,1,2,0, ,Drawn,42.8,102.2,2.52,New Zealand,447,10,169.4,35,10,14,0,11,Pakistan,438,7,195,12,1,8,0,3,New Zealand,186,8,61,22,10,6,0,6,Pakistan,0,0,0,0,0,0,0,0,401,Wellington,"Basin Reserve, Wellington",Match drawn,"Pakistan in New Zealand, 1988-89",2nd Test,Pakistan,Imran Khan,4.32,63.2,63.2,0,31.32,41.23,3
1116,1989,New Zealand,24-Feb-89,5,6,New Zealand,Pakistan,297,2,2,0,FO,Drawn,62.1,145.9,2.55,Pakistan,616,5,203,8,0,7,0,1,New Zealand,403,10,184.1,19,7,2,0,10,New Zealand,99,3,50.4,10,0,0,0,10,Pakistan,0,0,0,0,0,0,0,0,403,Auckland,"Eden Park, Auckland",Match drawn,"Pakistan in New Zealand, 1988-89",3rd Test,Pakistan,Javed Miandad,5.88,76.7,73.6,0,38.78,22.84,3
1117,1989,West Indies,25-Mar-89,5,6,West Indies,India,298,1,4,0, ,Drawn,47.5,98.2,2.91,West Indies,437,10,141,25,0,6,4,15,India,86,1,39,6,0,1,0,5,West Indies,0,0,0,0,0,0,0,0,India,0,0,0,0,0,0,0,0,304,Georgetown,"Bourda, Georgetown, Guyana",Match drawn,"India in West Indies, 1988-89",1st Test,India,,4.52,65.2,65.2,0,14.96,14.96,2
1118,1989,West Indies,7-Apr-89,5,6,West Indies,India,298,2,4,1008, ,West Indies,35.8,68.0,3.16,India,321,10,105.2,29,2,5,0,22,West Indies,377,10,111.5,29,0,7,0,22,India,251,10,97.3,33,16,4,0,13,West Indies,196,2,48,8,0,5,0,3,301,Bridgetown,"Kensington Oval, Bridgetown, Barbados",West Indies won by 8 wickets,"India in West Indies, 1988-89",2nd Test,West Indies,RJ Shastri,3.53,55.3,55,56,32.37,67.63,6
1119,1989,West Indies,15-Apr-89,5,6,West Indies,India,298,3,4,2217, ,West Indies,23.6,55.4,2.55,West Indies,314,10,123.3,18,7,5,0,6,India,150,10,67,16,2,5,1,8,West Indies,266,10,97,38,3,24,1,10,India,213,10,81.5,46,7,15,0,24,302,Port of Spain,"Queen's Park Oval, Port of Spain, Trinidad",West Indies won by 217 runs,"India in West Indies, 1988-89",3rd Test,India,MD Marshall,2.52,42.1,41.5,42.7,70.29,29.71,6
1120,1989,West Indies,28-Apr-89,5,6,West Indies,India,298,4,4,1007, ,West Indies,26.8,53.3,3.02,India,289,10,102.2,40,1,7,1,31,West Indies,384,10,123.5,41,10,9,3,19,India,152,10,48.3,14,1,2,0,11,West Indies,60,3,18.4,4,0,3,0,1,303,Kingston,"Sabina Park, Kingston, Jamaica",West Indies won by 7 wickets,"India in West Indies, 1988-89",4th Test,West Indies,CA Walsh,2.63,43.9,53.5,26.4,35.04,64.96,6
1121,1989,England,8-Jun-89,5,6,England,Australia,299,1,6,2210, ,Australia,48.4,82.1,3.54,Australia,601,7,178.3,21,0,13,1,7,England,430,10,121.5,23,5,7,1,10,Australia,230,3,54.5,21,2,5,9,5,England,191,10,55.2,12,4,3,0,5,103,Leeds,"Headingley, Leeds",Australia won by 210 runs,"The Ashes, 1989",1st Test,England,TM Alderman,4.07,60.7,68.4,44.1,67.91,32.09,6
1122,1989,England,22-Jun-89,5,6,England,Australia,299,2,6,1006, ,Australia,38.0,73.3,3.11,England,286,10,86.5,12,0,9,0,3,Australia,528,10,158,19,0,11,0,8,England,359,10,130,14,6,6,0,2,Australia,119,4,40.2,11,3,4,0,4,101,Lord's,"Lord's, London",Australia won by 6 wickets,"The Ashes, 1989",2nd Test,England,SR Waugh,3.46,54.6,57.1,51.5,38.47,61.53,6
1123,1989,England,6-Jul-89,5,6,England,Australia,299,3,6,0, ,Drawn,37.5,82.8,2.71,Australia,424,10,142,37,0,20,0,17,England,242,10,96.3,14,1,2,0,11,Australia,158,2,65,10,4,4,0,2,England,0,0,0,0,0,0,0,0,102,Birmingham,"Edgbaston, Birmingham",Match drawn,"The Ashes, 1989",3rd Test,Australia,DM Jones,3.57,55.7,55.7,0,37,19.2,3
1124,1989,England,27-Jul-89,5,6,England,Australia,299,4,6,1009, ,Australia,33.9,80.2,2.54,England,260,10,103,2,0,2,0,0,Australia,447,10,167.5,19,5,7,1,6,England,264,10,110.4,13,0,6,2,5,Australia,81,1,32.5,3,0,0,0,3,106,Manchester,"Old Trafford, Manchester",Australia won by 9 wickets,"The Ashes, 1989",4th Test,England,GF Lawson,3.33,53.4,55,50.6,28.5,71.5,6
1125,1989,England,10-Aug-89,5,6,England,Australia,299,5,6,3180,FO,Australia,39.4,78.2,3.02,Australia,602,6,206.3,61,6,23,3,29,England,255,10,76.5,31,0,18,0,13,England,167,10,55.3,16,3,6,1,6,Australia,0,0,0,0,0,0,0,0,105,Nottingham,"Trent Bridge, Nottingham",Australia won by an innings and 180 runs,"The Ashes, 1989",5th Test,Australia,MA Taylor,3.75,57.6,57.6,0,80.86,19.14,6
